,sessionId,trialID,step,Unnamed: 0,isAI,condition,ExperimentName,generation,trialType,trialIdx
178,636e6aa55fa132cb00661dd0,15,8,18,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,15
179,636e6aa55fa132cb00661dd0,18,8,18,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,18
180,636e6aa55fa132cb00661dd0,20,8,18,False,AI_lineage,rn-iii-pilot-1B,1,individual,20
181,636e6aa55fa132cb00661dd0,21,7,18,False,AI_lineage,rn-iii-pilot-1B,1,individual,21
182,636e6aa55fa132cb00661dd0,22,8,18,False,AI_lineage,rn-iii-pilot-1B,1,individual,22
183,636e6aa55fa132cb00661dd0,23,8,18,False,AI_lineage,rn-iii-pilot-1B,1,individual,23
184,636e6aa55fa132cb00661dd0,24,8,18,False,AI_lineage,rn-iii-pilot-1B,1,individual,24
185,636e6aa55fa132cb00661dd0,25,8,18,False,AI_lineage,rn-iii-pilot-1B,1,individual,25
186,636e6aa55fa132cb00661dd0,27,8,18,False,AI_lineage,rn-iii-pilot-1B,1,demonstration,27
187,636e6aa55fa132cb00661dd0,28,8,18,False,AI_lineage,rn-iii-pilot-1B,1,demonstration,28
