playerId,trialIdx,trialType,score,maxLevelReached,move_1,move_2,move_3,move_4,move_5,move_6,move_7,move_8,networkId,myopic_score,ai_score,sessionId
acf,24.0,individual,-350.0,1.0,-50.0,200.0,0.0,-50.0,-50.0,-50.0,-50.0,-50.0,1ff2f018a7ec1b6d0e50422f442802c7,0.0,1250.0,642bdb6f5b5b9c825f6d8acf
acf,25.0,individual,800.0,0.0,200.0,0.0,100.0,200.0,0.0,100.0,200.0,0.0,7e9030d68efca4293d838c4d9e23ea38,800.0,1050.0,642bdb6f5b5b9c825f6d8acf
acf,26.0,individual,250.0,1.0,0.0,-50.0,200.0,0.0,-50.0,200.0,0.0,-50.0,4ab7472b6a26591dfe51bf3966bed8a0,100.0,1450.0,642bdb6f5b5b9c825f6d8acf
acf,27.0,individual,400.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,e73266ab0418ccd645853a5b7ad60688,400.0,1250.0,642bdb6f5b5b9c825f6d8acf
acf,29.0,demonstration,1400.0,0.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,200.0,f1b3623cd1a9641d5d9a9cc55fd70db5,1400.0,1050.0,642bdb6f5b5b9c825f6d8acf
acf,30.0,demonstration,800.0,0.0,0.0,200.0,200.0,0.0,200.0,0.0,200.0,0.0,ce746f62eef72470cc6dad67dda6d9a8,800.0,1050.0,642bdb6f5b5b9c825f6d8acf
ad0,4.0,individual,-300.0,2.0,100.0,0.0,0.0,-50.0,-50.0,-50.0,-50.0,-50.0,dd7e683927cc956dab6f7e596f3bd4c3,600.0,1450.0,642bdb6f5b5b9c825f6d8ad0
ad0,5.0,individual,0.0,1.0,0.0,0.0,200.0,0.0,-50.0,0.0,-50.0,-50.0,86421d6b1de45673683b17be98cb8e6e,400.0,1250.0,642bdb6f5b5b9c825f6d8ad0
ad0,10.0,try_yourself,800.0,1.0,200.0,200.0,100.0,-50.0,0.0,200.0,200.0,-50.0,037d136f121454bea9906d12fd304981,1300.0,1650.0,642bdb6f5b5b9c825f6d8ad0
ad0,12.0,try_yourself,1300.0,0.0,200.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0,037d136f121454bea9906d12fd304981,1300.0,1650.0,642bdb6f5b5b9c825f6d8ad0
ad0,13.0,try_yourself,-500.0,0.0,200.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,a83188024acf777dbdcd966f20ea0698,800.0,1250.0,642bdb6f5b5b9c825f6d8ad0
ad0,15.0,try_yourself,800.0,0.0,200.0,0.0,0.0,200.0,0.0,200.0,0.0,200.0,a83188024acf777dbdcd966f20ea0698,800.0,1250.0,642bdb6f5b5b9c825f6d8ad0
ad0,17.0,try_yourself,200.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0a437e057d134feaa92ad2c2c3ab7c92,200.0,850.0,642bdb6f5b5b9c825f6d8ad0
ad0,19.0,try_yourself,450.0,1.0,0.0,-50.0,200.0,-50.0,200.0,-50.0,200.0,0.0,0a437e057d134feaa92ad2c2c3ab7c92,200.0,850.0,642bdb6f5b5b9c825f6d8ad0
ad0,20.0,try_yourself,1050.0,2.0,-50.0,200.0,-50.0,-50.0,400.0,200.0,200.0,200.0,ab1c071995dfc4f83b2b412a124704eb,1150.0,1450.0,642bdb6f5b5b9c825f6d8ad0
ad0,22.0,try_yourself,1150.0,1.0,-50.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,ab1c071995dfc4f83b2b412a124704eb,1150.0,1450.0,642bdb6f5b5b9c825f6d8ad0
ad0,24.0,individual,600.0,1.0,-50.0,200.0,-50.0,200.0,-50.0,200.0,-50.0,200.0,5b8f6637b3c9d18b65ca278f210647b5,400.0,1650.0,642bdb6f5b5b9c825f6d8ad0
ad0,25.0,individual,600.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,08b52f63b8e5d2b819f5f0a8d6b8eb99,600.0,1250.0,642bdb6f5b5b9c825f6d8ad0
ad0,26.0,individual,800.0,0.0,200.0,0.0,100.0,200.0,0.0,100.0,200.0,0.0,74a3388967b67c99fdb46ab09840a41e,800.0,1250.0,642bdb6f5b5b9c825f6d8ad0
ad0,27.0,individual,800.0,0.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0331fbec167b3017ecf5c4c85fdccfe8,1200.0,1150.0,642bdb6f5b5b9c825f6d8ad0
